pID	|	s(R)	Img	s(Q)	|	s(Qnq)	coff	|	PCA	BF	BFi	Img	std
2340011-329	|	203	202	1035	|	738	13.093	|	0.275	3.601	3.584	202	0.196
2340011-330	|	263	262	2863	|	2017	13.093	|	0.13	1.707	1.701	262	0.092
2340011-331	|	195	194	1106	|	771	13.093	|	0.253	3.311	3.294	194	0.176
2340011-332	|	257	256	2813	|	1996	13.093	|	0.129	1.686	1.679	256	0.091
2340011-333	|	182	181	839	|	596	13.093	|	0.305	3.998	3.976	181	0.217
2340011-334	|	202	202	2527	|	1841	13.093	|	0.11	1.437	1.437	202	0.08
2340011-335	|	125	125	596	|	429	13.093	|	0.291	3.815	3.815	125	0.21
2340011-336	|	136	136	1770	|	1208	13.093	|	0.113	1.474	1.474	136	0.077
2340011-337	|	48	48	503	|	328	13.093	|	0.146	1.916	1.916	48	0.095
2340011-338	|	138	137	2017	|	1410	13.093	|	0.098	1.281	1.272	137	0.068
2340011-339	|	44	44	733	|	539	13.093	|	0.082	1.069	1.069	44	0.06
2340011-340	|	106	106	1522	|	1057	13.093	|	0.1	1.313	1.313	106	0.07
2340011-341	|	35	35	404	|	274	13.093	|	0.128	1.672	1.672	35	0.087
2340011-342	|	125	125	1478	|	1053	13.093	|	0.119	1.554	1.554	125	0.085
2340011-343	|	38	38	470	|	343	13.093	|	0.111	1.45	1.450	38	0.081
2340011-344	|	133	133	1766	|	1227	13.093	|	0.108	1.419	1.419	133	0.075
2340011-345	|	50	50	522	|	369	13.093	|	0.136	1.774	1.774	50	0.096
2340011-346	|	108	108	1537	|	1051	13.093	|	0.103	1.345	1.345	108	0.07
2340011-347	|	33	33	411	|	282	13.093	|	0.117	1.532	1.532	33	0.08
2340011-348	|	115	115	1841	|	1281	13.093	|	0.09	1.175	1.175	115	0.062
2340011-349	|	44	44	586	|	417	13.093	|	0.106	1.381	1.381	44	0.075
2340011-350	|	118	118	1836	|	1280	13.093	|	0.092	1.207	1.207	118	0.064
2340011-351	|	47	47	630	|	427	13.093	|	0.11	1.441	1.441	47	0.075
2340011-352	|	124	123	1692	|	1175	13.093	|	0.106	1.382	1.371	123	0.073
2340011-353	|	35	35	502	|	353	13.093	|	0.099	1.298	1.298	35	0.07
2340011-354	|	116	115	1572	|	1076	13.093	|	0.108	1.411	1.399	115	0.074
2340011-355	|	30	30	414	|	298	13.093	|	0.101	1.318	1.318	30	0.072
2340011-356	|	267	267	3083	|	2144	13.093	|	0.125	1.63	1.630	267	0.087
2340011-357	|	193	193	1266	|	897	13.093	|	0.215	2.817	2.817	193	0.152
2340011-358	|	279	279	2930	|	2043	13.093	|	0.137	1.788	1.788	279	0.095
2340011-359	|	223	223	951	|	681	13.093	|	0.327	4.287	4.287	223	0.234
2340011-360	|	269	269	3044	|	2116	13.093	|	0.127	1.664	1.664	269	0.088
2340011-361	|	195	195	1208	|	852	13.093	|	0.229	2.997	2.997	195	0.161
2340011-362	|	194	194	2725	|	1920	13.093	|	0.101	1.323	1.323	194	0.071
2340011-363	|	108	108	974	|	706	13.093	|	0.153	2.003	2.003	108	0.111
2340011-364	|	127	127	1739	|	1176	13.093	|	0.108	1.414	1.414	127	0.073
2340011-365	|	48	48	519	|	341	13.093	|	0.141	1.843	1.843	48	0.092
2340011-366	|	120	119	2228	|	1547	13.093	|	0.078	1.016	1.007	119	0.054
2340011-367	|	41	41	773	|	558	13.093	|	0.073	0.962	0.962	41	0.053
2340011-368	|	106	106	1570	|	1051	13.093	|	0.101	1.32	1.320	106	0.068
2340011-369	|	32	32	428	|	291	13.093	|	0.11	1.44	1.440	32	0.075
2340011-370	|	85	85	1287	|	880	13.093	|	0.097	1.265	1.265	85	0.066
2340011-371	|	28	28	401	|	289	13.093	|	0.097	1.268	1.268	28	0.07
2340011-372	|	134	134	1867	|	1267	13.093	|	0.106	1.385	1.385	134	0.072
2340011-373	|	52	52	569	|	366	13.093	|	0.142	1.86	1.860	52	0.091
2340011-374	|	117	117	1553	|	1035	13.093	|	0.113	1.48	1.480	117	0.075
2340011-375	|	27	27	395	|	258	13.093	|	0.105	1.37	1.370	27	0.068
2340011-376	|	122	122	2054	|	1395	13.093	|	0.087	1.145	1.145	122	0.059
2340011-377	|	46	46	711	|	488	13.093	|	0.094	1.234	1.234	46	0.065
2340011-378	|	108	108	2018	|	1381	13.093	|	0.078	1.024	1.024	108	0.054
2340011-379	|	45	45	705	|	492	13.093	|	0.091	1.197	1.197	45	0.064
2340011-380	|	120	120	1784	|	1217	13.093	|	0.099	1.291	1.291	120	0.067
2340011-381	|	39	39	540	|	364	13.093	|	0.107	1.403	1.403	39	0.072
2340011-382	|	103	103	1549	|	1052	13.093	|	0.098	1.282	1.282	103	0.066
2340011-383	|	31	31	381	|	267	13.093	|	0.116	1.52	1.520	31	0.081
2340011-384	|	249	248	2934	|	1965	13.093	|	0.127	1.659	1.652	248	0.085
2340011-385	|	198	198	1089	|	754	13.093	|	0.263	3.438	3.438	198	0.182
2340011-386	|	244	243	2871	|	1948	13.093	|	0.125	1.64	1.633	243	0.085
2340011-387	|	199	199	950	|	644	13.093	|	0.309	4.046	4.046	199	0.209
2340011-388	|	244	244	2954	|	1970	13.093	|	0.124	1.622	1.622	244	0.083
2340011-389	|	187	187	1403	|	926	13.093	|	0.202	2.644	2.644	187	0.133
2340011-390	|	180	179	2645	|	1845	13.093	|	0.098	1.277	1.270	179	0.068
2340011-391	|	116	115	909	|	639	13.093	|	0.182	2.377	2.356	115	0.128
2340011-392	|	45	45	1274	|	1229	13.093	|	0.037	0.479	0.479	45	0.035
2340011-393	|	14	14	315	|	301	13.093	|	0.047	0.609	0.609	14	0.044
2340011-394	|	48	48	1989	|	1941	13.093	|	0.025	0.324	0.324	48	0.024
2340011-395	|	20	20	696	|	676	13.093	|	0.03	0.387	0.387	20	0.029
2340011-396	|	34	34	1199	|	1165	13.093	|	0.029	0.382	0.382	34	0.028
2340011-397	|	11	11	270	|	259	13.093	|	0.042	0.556	0.556	11	0.041
2340011-398	|	36	36	985	|	949	13.093	|	0.038	0.497	0.497	36	0.037
2340011-399	|	12	12	275	|	263	13.093	|	0.046	0.597	0.597	12	0.044
2340011-400	|	46	46	1458	|	1412	13.093	|	0.033	0.427	0.427	46	0.032
2340011-401	|	19	19	423	|	404	13.093	|	0.047	0.616	0.616	19	0.045
2340011-402	|	35	35	1128	|	1093	13.093	|	0.032	0.419	0.419	35	0.031
2340011-403	|	13	13	267	|	254	13.093	|	0.051	0.67	0.670	13	0.049
2340011-404	|	51	51	1838	|	1787	13.093	|	0.029	0.374	0.374	51	0.028
2340011-405	|	19	19	623	|	604	13.093	|	0.031	0.412	0.412	19	0.03
2340011-406	|	52	52	1867	|	1815	13.093	|	0.029	0.375	0.375	52	0.028
2340011-407	|	20	20	707	|	687	13.093	|	0.029	0.381	0.381	20	0.028
2340011-408	|	45	45	1483	|	1438	13.093	|	0.031	0.41	0.410	45	0.03
2340011-409	|	12	12	349	|	337	13.093	|	0.036	0.466	0.466	12	0.034
2340011-410	|	33	33	1060	|	1027	13.093	|	0.032	0.421	0.421	33	0.031
2340011-411	|	13	13	242	|	229	13.093	|	0.057	0.743	0.743	13	0.054
2340011-412	|	103	103	2597	|	2533	13.093	|	0.041	0.532	0.532	103	0.04
2340011-413	|	92	92	1096	|	1063	13.093	|	0.087	1.133	1.133	92	0.084
2340011-414	|	111	111	2485	|	2413	13.093	|	0.046	0.602	0.602	111	0.045
2340011-415	|	97	97	847	|	811	13.093	|	0.12	1.566	1.566	97	0.115
2340011-416	|	104	104	2466	|	2397	13.093	|	0.043	0.568	0.568	104	0.042
2340011-417	|	89	89	1180	|	1138	13.093	|	0.078	1.024	1.024	89	0.075
2340011-418	|	114	114	2559	|	2489	13.093	|	0.046	0.6	0.600	114	0.045
2340011-419	|	86	86	1052	|	1016	13.093	|	0.085	1.108	1.108	86	0.082
