pID	|	s(R)	Img	s(Q)	|	s(Qnq)	coff	|	PCA	BF	BFi	Img	std
2340011-329	|	290	289	1110	|	693	7.71	|	0.418	3.226	3.215	289	0.261
2340011-330	|	311	310	3013	|	1889	7.71	|	0.165	1.269	1.265	310	0.103
2340011-331	|	249	248	1603	|	1009	7.71	|	0.247	1.903	1.895	248	0.155
2340011-332	|	313	312	3063	|	1895	7.71	|	0.165	1.273	1.269	312	0.102
2340011-333	|	249	248	1745	|	1091	7.71	|	0.228	1.76	1.753	248	0.143
2340011-334	|	198	198	2461	|	1552	7.71	|	0.128	0.984	0.984	198	0.08
2340011-335	|	109	109	1514	|	993	7.71	|	0.11	0.846	0.846	109	0.072
2340011-336	|	200	200	1816	|	1106	7.71	|	0.181	1.394	1.394	200	0.11
2340011-337	|	91	91	561	|	312	7.71	|	0.292	2.249	2.249	91	0.162
2340011-338	|	218	218	2136	|	1345	7.71	|	0.162	1.25	1.250	218	0.102
2340011-339	|	94	94	805	|	507	7.71	|	0.185	1.429	1.429	94	0.117
2340011-340	|	182	182	1720	|	1074	7.71	|	0.169	1.307	1.307	182	0.106
2340011-341	|	54	54	437	|	267	7.71	|	0.202	1.559	1.559	54	0.124
2340011-342	|	151	151	1393	|	875	7.71	|	0.173	1.33	1.330	151	0.108
2340011-343	|	53	53	443	|	269	7.71	|	0.197	1.519	1.519	53	0.12
2340011-344	|	186	186	1836	|	1131	7.71	|	0.164	1.268	1.268	186	0.101
2340011-345	|	68	68	547	|	336	7.71	|	0.202	1.56	1.560	68	0.124
2340011-346	|	152	152	1521	|	945	7.71	|	0.161	1.24	1.240	152	0.1
2340011-347	|	45	45	376	|	229	7.71	|	0.197	1.515	1.515	45	0.12
2340011-348	|	212	212	2035	|	1228	7.71	|	0.173	1.331	1.331	212	0.104
2340011-349	|	91	91	782	|	480	7.71	|	0.19	1.462	1.462	91	0.116
2340011-350	|	184	184	1882	|	1182	7.71	|	0.156	1.2	1.200	184	0.098
2340011-351	|	56	56	645	|	420	7.71	|	0.133	1.028	1.028	56	0.087
2340011-352	|	176	176	1658	|	1006	7.71	|	0.175	1.349	1.349	176	0.106
2340011-353	|	64	64	516	|	317	7.71	|	0.202	1.557	1.557	64	0.124
2340011-354	|	161	161	1651	|	1041	7.71	|	0.155	1.192	1.192	161	0.098
2340011-355	|	51	51	445	|	279	7.71	|	0.183	1.409	1.409	51	0.115
2340011-356	|	398	398	2940	|	1818	7.71	|	0.219	1.688	1.688	398	0.135
2340011-357	|	343	343	1041	|	640	7.71	|	0.536	4.132	4.132	343	0.329
2340011-358	|	370	370	3122	|	1927	7.71	|	0.192	1.48	1.480	370	0.119
2340011-359	|	274	274	1762	|	1090	7.71	|	0.251	1.938	1.938	274	0.156
2340011-360	|	384	384	3046	|	1883	7.71	|	0.204	1.572	1.572	384	0.126
2340011-361	|	291	291	1354	|	835	7.71	|	0.349	2.687	2.687	291	0.215
2340011-362	|	247	247	2691	|	1689	7.71	|	0.146	1.127	1.127	247	0.092
2340011-363	|	136	135	1576	|	1022	7.71	|	0.133	1.026	1.018	135	0.086
2340011-364	|	194	193	1741	|	1004	7.71	|	0.193	1.49	1.482	193	0.111
2340011-365	|	86	85	563	|	310	7.71	|	0.277	2.139	2.114	85	0.153
2340011-366	|	226	225	2235	|	1339	7.71	|	0.169	1.301	1.296	225	0.101
2340011-367	|	101	101	905	|	536	7.71	|	0.188	1.453	1.453	101	0.112
2340011-368	|	186	185	1619	|	960	7.71	|	0.194	1.494	1.486	185	0.115
2340011-369	|	62	62	477	|	268	7.71	|	0.231	1.784	1.784	62	0.13
2340011-370	|	135	134	1148	|	686	7.71	|	0.197	1.517	1.506	134	0.118
2340011-371	|	60	60	414	|	239	7.71	|	0.251	1.936	1.936	60	0.145
2340011-372	|	165	165	1821	|	1091	7.71	|	0.151	1.166	1.166	165	0.091
2340011-373	|	66	66	572	|	331	7.71	|	0.199	1.537	1.537	66	0.115
2340011-374	|	154	154	1449	|	860	7.71	|	0.179	1.381	1.381	154	0.106
2340011-375	|	49	49	375	|	210	7.71	|	0.233	1.799	1.799	49	0.131
2340011-376	|	224	223	2240	|	1336	7.71	|	0.168	1.293	1.287	223	0.1
2340011-377	|	103	102	918	|	537	7.71	|	0.192	1.479	1.464	102	0.112
2340011-378	|	175	174	1982	|	1198	7.71	|	0.146	1.126	1.120	174	0.088
2340011-379	|	63	62	741	|	464	7.71	|	0.136	1.047	1.030	62	0.085
2340011-380	|	164	164	1738	|	1028	7.71	|	0.16	1.23	1.230	164	0.094
2340011-381	|	61	61	547	|	325	7.71	|	0.188	1.447	1.447	61	0.112
2340011-382	|	158	158	1530	|	898	7.71	|	0.176	1.357	1.357	158	0.103
2340011-383	|	56	56	422	|	236	7.71	|	0.237	1.829	1.829	56	0.133
2340011-384	|	402	401	2905	|	1736	7.71	|	0.232	1.785	1.781	401	0.138
2340011-385	|	362	360	1041	|	619	7.71	|	0.585	4.509	4.484	360	0.348
2340011-386	|	342	341	2929	|	1768	7.71	|	0.193	1.491	1.487	341	0.117
2340011-387	|	268	266	1773	|	1037	7.71	|	0.258	1.993	1.978	266	0.151
2340011-388	|	354	353	2971	|	1769	7.71	|	0.2	1.543	1.538	353	0.119
2340011-389	|	284	282	1632	|	953	7.71	|	0.298	2.298	2.281	282	0.174
2340011-390	|	262	262	2920	|	1781	7.71	|	0.147	1.134	1.134	262	0.09
2340011-391	|	143	142	1802	|	1164	7.71	|	0.123	0.947	0.941	142	0.079
2340011-392	|	70	70	930	|	860	7.71	|	0.081	0.628	0.628	70	0.075
2340011-393	|	29	29	264	|	235	7.71	|	0.123	0.951	0.951	29	0.11
2340011-394	|	106	106	1617	|	1511	7.71	|	0.07	0.541	0.541	106	0.066
2340011-395	|	57	57	718	|	661	7.71	|	0.086	0.665	0.665	57	0.079
2340011-396	|	62	62	931	|	869	7.71	|	0.071	0.55	0.550	62	0.067
2340011-397	|	24	24	237	|	213	7.71	|	0.113	0.869	0.869	24	0.101
2340011-398	|	37	37	490	|	453	7.71	|	0.082	0.63	0.630	37	0.076
2340011-399	|	23	23	165	|	142	7.71	|	0.162	1.249	1.249	23	0.139
2340011-400	|	76	76	1134	|	1058	7.71	|	0.072	0.554	0.554	76	0.067
2340011-401	|	22	22	327	|	305	7.71	|	0.072	0.556	0.556	22	0.067
2340011-402	|	64	64	830	|	766	7.71	|	0.084	0.644	0.644	64	0.077
2340011-403	|	15	14	181	|	166	7.71	|	0.09	0.697	0.650	14	0.083
2340011-404	|	108	108	1556	|	1448	7.71	|	0.075	0.575	0.575	108	0.069
2340011-405	|	53	53	650	|	597	7.71	|	0.089	0.684	0.684	53	0.082
2340011-406	|	88	88	1392	|	1304	7.71	|	0.067	0.52	0.520	88	0.063
2340011-407	|	32	32	506	|	474	7.71	|	0.068	0.52	0.520	32	0.063
2340011-408	|	67	67	1063	|	996	7.71	|	0.067	0.519	0.519	67	0.063
2340011-409	|	25	25	307	|	282	7.71	|	0.089	0.683	0.683	25	0.081
2340011-410	|	63	63	775	|	712	7.71	|	0.088	0.682	0.682	63	0.081
2340011-411	|	18	18	173	|	155	7.71	|	0.116	0.895	0.895	18	0.104
2340011-412	|	193	193	2743	|	2568	7.71	|	0.075	0.579	0.579	193	0.07
2340011-413	|	185	185	1182	|	1100	7.71	|	0.168	1.297	1.297	185	0.157
2340011-414	|	145	145	2366	|	2221	7.71	|	0.065	0.503	0.503	145	0.061
2340011-415	|	116	116	1714	|	1598	7.71	|	0.073	0.56	0.560	116	0.068
2340011-416	|	155	155	2513	|	2358	7.71	|	0.066	0.507	0.507	155	0.062
2340011-417	|	135	134	1883	|	1748	7.71	|	0.077	0.595	0.591	134	0.072
2340011-418	|	164	164	2685	|	2521	7.71	|	0.065	0.502	0.502	164	0.061
2340011-419	|	130	130	2089	|	1959	7.71	|	0.066	0.512	0.512	130	0.062
